match_id,tournament_id,tournament_name,tournament_gender,match_date,stage_name,home_team_id,home_team_name,away_team_id,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,result
M-1986-31,WC-1986,1986 FIFA Men's World Cup,men,1986-06-11,group stage,T-28,England,T-57,Poland,3,0,0,0,home team win
M-1986-32,WC-1986,1986 FIFA Men's World Cup,men,1986-06-11,group stage,T-58,Portugal,T-47,Morocco,1,3,0,0,away team win
M-1986-33,WC-1986,1986 FIFA Men's World Cup,men,1986-06-12,group stage,T-01,Algeria,T-73,Spain,0,3,0,0,away team win
M-1986-34,WC-1986,1986 FIFA Men's World Cup,men,1986-06-12,group stage,T-52,Northern Ireland,T-09,Brazil,0,3,0,0,away team win
M-1986-35,WC-1986,1986 FIFA Men's World Cup,men,1986-06-13,group stage,T-22,Denmark,T-86,West Germany,2,0,0,0,home team win
M-1986-36,WC-1986,1986 FIFA Men's World Cup,men,1986-06-13,group stage,T-64,Scotland,T-84,Uruguay,0,0,0,0,draw
M-1986-37,WC-1986,1986 FIFA Men's World Cup,men,1986-06-15,round of 16,T-46,Mexico,T-10,Bulgaria,2,0,0,0,home team win
M-1986-38,WC-1986,1986 FIFA Men's World Cup,men,1986-06-15,round of 16,T-72,Soviet Union,T-06,Belgium,3,4,1,0,away team win
M-1986-39,WC-1986,1986 FIFA Men's World Cup,men,1986-06-16,round of 16,T-09,Brazil,T-57,Poland,4,0,0,0,home team win
M-1986-40,WC-1986,1986 FIFA Men's World Cup,men,1986-06-16,round of 16,T-03,Argentina,T-84,Uruguay,1,0,0,0,home team win
M-1986-41,WC-1986,1986 FIFA Men's World Cup,men,1986-06-17,round of 16,T-41,Italy,T-30,France,0,2,0,0,away team win
M-1986-42,WC-1986,1986 FIFA Men's World Cup,men,1986-06-17,round of 16,T-47,Morocco,T-86,West Germany,0,1,0,0,away team win
M-1986-43,WC-1986,1986 FIFA Men's World Cup,men,1986-06-18,round of 16,T-28,England,T-55,Paraguay,3,0,0,0,home team win
M-1986-44,WC-1986,1986 FIFA Men's World Cup,men,1986-06-18,round of 16,T-22,Denmark,T-73,Spain,1,5,0,0,away team win
M-1986-45,WC-1986,1986 FIFA Men's World Cup,men,1986-06-21,quarter-finals,T-09,Brazil,T-30,France,1,1,1,1,away team win
M-1986-46,WC-1986,1986 FIFA Men's World Cup,men,1986-06-21,quarter-finals,T-86,West Germany,T-46,Mexico,0,0,1,1,home team win
M-1986-47,WC-1986,1986 FIFA Men's World Cup,men,1986-06-22,quarter-finals,T-03,Argentina,T-28,England,2,1,0,0,home team win
M-1986-48,WC-1986,1986 FIFA Men's World Cup,men,1986-06-22,quarter-finals,T-73,Spain,T-06,Belgium,1,1,1,1,away team win
M-1986-49,WC-1986,1986 FIFA Men's World Cup,men,1986-06-25,semi-finals,T-30,France,T-86,West Germany,0,2,0,0,away team win
M-1986-50,WC-1986,1986 FIFA Men's World Cup,men,1986-06-25,semi-finals,T-03,Argentina,T-06,Belgium,2,0,0,0,home team win
M-1986-51,WC-1986,1986 FIFA Men's World Cup,men,1986-06-28,third-place match,T-06,Belgium,T-30,France,2,4,1,0,away team win
M-1986-52,WC-1986,1986 FIFA Men's World Cup,men,1986-06-29,final,T-03,Argentina,T-86,West Germany,3,2,0,0,home team win
M-1990-01,WC-1990,1990 FIFA Men's World Cup,men,1990-06-08,group stage,T-03,Argentina,T-11,Cameroon,0,1,0,0,away team win
M-1990-02,WC-1990,1990 FIFA Men's World Cup,men,1990-06-09,group stage,T-72,Soviet Union,T-61,Romania,0,2,0,0,away team win
M-1990-03,WC-1990,1990 FIFA Men's World Cup,men,1990-06-09,group stage,T-82,United Arab Emirates,T-16,Colombia,0,2,0,0,away team win
M-1990-04,WC-1990,1990 FIFA Men's World Cup,men,1990-06-09,group stage,T-41,Italy,T-05,Austria,1,0,0,0,home team win
M-1990-05,WC-1990,1990 FIFA Men's World Cup,men,1990-06-10,group stage,T-83,United States,T-21,Czechoslovakia,1,5,0,0,away team win
M-1990-06,WC-1990,1990 FIFA Men's World Cup,men,1990-06-10,group stage,T-09,Brazil,T-74,Sweden,2,1,0,0,home team win
M-1990-07,WC-1990,1990 FIFA Men's World Cup,men,1990-06-10,group stage,T-86,West Germany,T-87,Yugoslavia,4,1,0,0,home team win
M-1990-08,WC-1990,1990 FIFA Men's World Cup,men,1990-06-11,group stage,T-17,Costa Rica,T-64,Scotland,1,0,0,0,home team win
M-1990-09,WC-1990,1990 FIFA Men's World Cup,men,1990-06-11,group stage,T-28,England,T-60,Republic of Ireland,1,1,0,0,draw
M-1990-10,WC-1990,1990 FIFA Men's World Cup,men,1990-06-12,group stage,T-06,Belgium,T-71,South Korea,2,0,0,0,home team win
M-1990-11,WC-1990,1990 FIFA Men's World Cup,men,1990-06-12,group stage,T-48,Netherlands,T-26,Egypt,1,1,0,0,draw
M-1990-12,WC-1990,1990 FIFA Men's World Cup,men,1990-06-13,group stage,T-84,Uruguay,T-73,Spain,0,0,0,0,draw
M-1990-13,WC-1990,1990 FIFA Men's World Cup,men,1990-06-13,group stage,T-03,Argentina,T-72,Soviet Union,2,0,0,0,home team win
M-1990-14,WC-1990,1990 FIFA Men's World Cup,men,1990-06-14,group stage,T-11,Cameroon,T-61,Romania,2,1,0,0,home team win
M-1990-15,WC-1990,1990 FIFA Men's World Cup,men,1990-06-14,group stage,T-87,Yugoslavia,T-16,Colombia,1,0,0,0,home team win
M-1990-16,WC-1990,1990 FIFA Men's World Cup,men,1990-06-14,group stage,T-41,Italy,T-83,United States,1,0,0,0,home team win
M-1990-17,WC-1990,1990 FIFA Men's World Cup,men,1990-06-15,group stage,T-05,Austria,T-21,Czechoslovakia,0,1,0,0,away team win
M-1990-18,WC-1990,1990 FIFA Men's World Cup,men,1990-06-15,group stage,T-86,West Germany,T-82,United Arab Emirates,5,1,0,0,home team win
M-1990-19,WC-1990,1990 FIFA Men's World Cup,men,1990-06-16,group stage,T-09,Brazil,T-17,Costa Rica,1,0,0,0,home team win
M-1990-20,WC-1990,1990 FIFA Men's World Cup,men,1990-06-16,group stage,T-74,Sweden,T-64,Scotland,1,2,0,0,away team win
M-1990-21,WC-1990,1990 FIFA Men's World Cup,men,1990-06-16,group stage,T-28,England,T-48,Netherlands,0,0,0,0,draw
M-1990-22,WC-1990,1990 FIFA Men's World Cup,men,1990-06-17,group stage,T-60,Republic of Ireland,T-26,Egypt,0,0,0,0,draw
M-1990-23,WC-1990,1990 FIFA Men's World Cup,men,1990-06-17,group stage,T-06,Belgium,T-84,Uruguay,3,1,0,0,home team win
M-1990-24,WC-1990,1990 FIFA Men's World Cup,men,1990-06-17,group stage,T-71,South Korea,T-73,Spain,1,3,0,0,away team win
M-1990-25,WC-1990,1990 FIFA Men's World Cup,men,1990-06-18,group stage,T-03,Argentina,T-61,Romania,1,1,0,0,draw
M-1990-26,WC-1990,1990 FIFA Men's World Cup,men,1990-06-18,group stage,T-11,Cameroon,T-72,Soviet Union,0,4,0,0,away team win
M-1990-27,WC-1990,1990 FIFA Men's World Cup,men,1990-06-19,group stage,T-86,West Germany,T-16,Colombia,1,1,0,0,draw
M-1990-28,WC-1990,1990 FIFA Men's World Cup,men,1990-06-19,group stage,T-87,Yugoslavia,T-82,United Arab Emirates,4,1,0,0,home team win
M-1990-29,WC-1990,1990 FIFA Men's World Cup,men,1990-06-19,group stage,T-05,Austria,T-83,United States,2,1,0,0,home team win
M-1990-30,WC-1990,1990 FIFA Men's World Cup,men,1990-06-19,group stage,T-41,Italy,T-21,Czechoslovakia,2,0,0,0,home team win
M-1990-31,WC-1990,1990 FIFA Men's World Cup,men,1990-06-20,group stage,T-09,Brazil,T-64,Scotland,1,0,0,0,home team win
M-1990-32,WC-1990,1990 FIFA Men's World Cup,men,1990-06-20,group stage,T-74,Sweden,T-17,Costa Rica,1,2,0,0,away team win
M-1990-33,WC-1990,1990 FIFA Men's World Cup,men,1990-06-21,group stage,T-06,Belgium,T-73,Spain,1,2,0,0,away team win
M-1990-34,WC-1990,1990 FIFA Men's World Cup,men,1990-06-21,group stage,T-71,South Korea,T-84,Uruguay,0,1,0,0,away team win
M-1990-35,WC-1990,1990 FIFA Men's World Cup,men,1990-06-21,group stage,T-28,England,T-26,Egypt,1,0,0,0,home team win
M-1990-36,WC-1990,1990 FIFA Men's World Cup,men,1990-06-21,group stage,T-60,Republic of Ireland,T-48,Netherlands,1,1,0,0,draw
M-1990-37,WC-1990,1990 FIFA Men's World Cup,men,1990-06-23,round of 16,T-11,Cameroon,T-16,Colombia,2,1,1,0,home team win
M-1990-38,WC-1990,1990 FIFA Men's World Cup,men,1990-06-23,round of 16,T-21,Czechoslovakia,T-17,Costa Rica,4,1,0,0,home team win
M-1990-39,WC-1990,1990 FIFA Men's World Cup,men,1990-06-24,round of 16,T-09,Brazil,T-03,Argentina,0,1,0,0,away team win
M-1990-40,WC-1990,1990 FIFA Men's World Cup,men,1990-06-24,round of 16,T-86,West Germany,T-48,Netherlands,2,1,0,0,home team win
M-1990-41,WC-1990,1990 FIFA Men's World Cup,men,1990-06-25,round of 16,T-60,Republic of Ireland,T-61,Romania,0,0,1,1,home team win
M-1990-42,WC-1990,1990 FIFA Men's World Cup,men,1990-06-25,round of 16,T-41,Italy,T-84,Uruguay,2,0,0,0,home team win
M-1990-43,WC-1990,1990 FIFA Men's World Cup,men,1990-06-26,round of 16,T-73,Spain,T-87,Yugoslavia,1,2,1,0,away team win
M-1990-44,WC-1990,1990 FIFA Men's World Cup,men,1990-06-26,round of 16,T-28,England,T-06,Belgium,1,0,1,0,home team win
M-1990-45,WC-1990,1990 FIFA Men's World Cup,men,1990-06-30,quarter-finals,T-03,Argentina,T-87,Yugoslavia,0,0,1,1,home team win
M-1990-46,WC-1990,1990 FIFA Men's World Cup,men,1990-06-30,quarter-finals,T-60,Republic of Ireland,T-41,Italy,0,1,0,0,away team win
M-1990-47,WC-1990,1990 FIFA Men's World Cup,men,1990-07-01,quarter-finals,T-21,Czechoslovakia,T-86,West Germany,0,1,0,0,away team win
M-1990-48,WC-1990,1990 FIFA Men's World Cup,men,1990-07-01,quarter-finals,T-11,Cameroon,T-28,England,2,3,1,0,away team win
M-1990-49,WC-1990,1990 FIFA Men's World Cup,men,1990-07-03,semi-finals,T-03,Argentina,T-41,Italy,1,1,1,1,home team win
M-1990-50,WC-1990,1990 FIFA Men's World Cup,men,1990-07-04,semi-finals,T-86,West Germany,T-28,England,1,1,1,1,home team win
M-1990-51,WC-1990,1990 FIFA Men's World Cup,men,1990-07-07,third-place match,T-41,Italy,T-28,England,2,1,0,0,home team win
M-1990-52,WC-1990,1990 FIFA Men's World Cup,men,1990-07-08,final,T-86,West Germany,T-03,Argentina,1,0,0,0,home team win
M-1991-01,WC-1991,1991 FIFA Women's World Cup,women,1991-11-16,group stage,T-14,China,T-53,Norway,4,0,0,0,home team win
M-1991-02,WC-1991,1991 FIFA Women's World Cup,women,1991-11-17,group stage,T-31,Germany,T-50,Nigeria,4,0,0,0,home team win
M-1991-03,WC-1991,1991 FIFA Women's World Cup,women,1991-11-17,group stage,T-22,Denmark,T-49,New Zealand,3,0,0,0,home team win
M-1991-04,WC-1991,1991 FIFA Women's World Cup,women,1991-11-17,group stage,T-44,Japan,T-09,Brazil,0,1,0,0,away team win
M-1991-05,WC-1991,1991 FIFA Women's World Cup,women,1991-11-17,group stage,T-74,Sweden,T-83,United States,2,3,0,0,away team win
M-1991-06,WC-1991,1991 FIFA Women's World Cup,women,1991-11-17,group stage,T-15,Chinese Taipei,T-41,Italy,0,5,0,0,away team win
M-1991-07,WC-1991,1991 FIFA Women's World Cup,women,1991-11-19,group stage,T-53,Norway,T-49,New Zealand,4,0,0,0,home team win
M-1991-08,WC-1991,1991 FIFA Women's World Cup,women,1991-11-19,group stage,T-41,Italy,T-50,Nigeria,1,0,0,0,home team win
M-1991-09,WC-1991,1991 FIFA Women's World Cup,women,1991-11-19,group stage,T-14,China,T-22,Denmark,2,2,0,0,draw
M-1991-10,WC-1991,1991 FIFA Women's World Cup,women,1991-11-19,group stage,T-09,Brazil,T-83,United States,0,5,0,0,away team win
M-1991-11,WC-1991,1991 FIFA Women's World Cup,women,1991-11-19,group stage,T-44,Japan,T-74,Sweden,0,8,0,0,away team win
M-1991-12,WC-1991,1991 FIFA Women's World Cup,women,1991-11-19,group stage,T-15,Chinese Taipei,T-31,Germany,0,3,0,0,away team win
M-1991-13,WC-1991,1991 FIFA Women's World Cup,women,1991-11-21,group stage,T-09,Brazil,T-74,Sweden,0,2,0,0,away team win
M-1991-14,WC-1991,1991 FIFA Women's World Cup,women,1991-11-21,group stage,T-44,Japan,T-83,United States,0,3,0,0,away team win
M-1991-15,WC-1991,1991 FIFA Women's World Cup,women,1991-11-21,group stage,T-14,China,T-49,New Zealand,4,1,0,0,home team win
M-1991-16,WC-1991,1991 FIFA Women's World Cup,women,1991-11-21,group stage,T-53,Norway,T-22,Denmark,2,1,0,0,home team win
M-1991-17,WC-1991,1991 FIFA Women's World Cup,women,1991-11-21,group stage,T-15,Chinese Taipei,T-50,Nigeria,2,0,0,0,home team win
M-1991-18,WC-1991,1991 FIFA Women's World Cup,women,1991-11-21,group stage,T-41,Italy,T-31,Germany,0,2,0,0,away team win
M-1991-19,WC-1991,1991 FIFA Women's World Cup,women,1991-11-24,quarter-final,T-22,Denmark,T-31,Germany,1,2,1,0,away team win
M-1991-20,WC-1991,1991 FIFA Women's World Cup,women,1991-11-24,quarter-final,T-14,China,T-74,Sweden,0,1,0,0,away team win
M-1991-21,WC-1991,1991 FIFA Women's World Cup,women,1991-11-24,quarter-final,T-53,Norway,T-41,Italy,3,2,1,0,home team win
M-1991-22,WC-1991,1991 FIFA Women's World Cup,women,1991-11-24,quarter-final,T-83,United States,T-15,Chinese Taipei,7,0,0,0,home team win
M-1991-23,WC-1991,1991 FIFA Women's World Cup,women,1991-11-27,semi-final,T-74,Sweden,T-53,Norway,1,4,0,0,away team win
M-1991-24,WC-1991,1991 FIFA Women's World Cup,women,1991-11-27,semi-final,T-31,Germany,T-83,United States,2,5,0,0,away team win
M-1991-25,WC-1991,1991 FIFA Women's World Cup,women,1991-11-29,third-place match,T-74,Sweden,T-31,Germany,4,0,0,0,home team win
M-1991-26,WC-1991,1991 FIFA Women's World Cup,women,1991-11-30,final,T-53,Norway,T-83,United States,1,2,0,0,away team win
M-1994-01,WC-1994,1994 FIFA Men's World Cup,men,1994-06-17,group stage,T-31,Germany,T-07,Bolivia,1,0,0,0,home team win
M-1994-02,WC-1994,1994 FIFA Men's World Cup,men,1994-06-17,group stage,T-73,Spain,T-71,South Korea,2,2,0,0,draw
M-1994-03,WC-1994,1994 FIFA Men's World Cup,men,1994-06-18,group stage,T-83,United States,T-75,Switzerland,1,1,0,0,draw
M-1994-04,WC-1994,1994 FIFA Men's World Cup,men,1994-06-18,group stage,T-41,Italy,T-60,Republic of Ireland,0,1,0,0,away team win
M-1994-05,WC-1994,1994 FIFA Men's World Cup,men,1994-06-18,group stage,T-16,Colombia,T-61,Romania,1,3,0,0,away team win
M-1994-06,WC-1994,1994 FIFA Men's World Cup,men,1994-06-19,group stage,T-06,Belgium,T-47,Morocco,1,0,0,0,home team win
M-1994-07,WC-1994,1994 FIFA Men's World Cup,men,1994-06-19,group stage,T-53,Norway,T-46,Mexico,1,0,0,0,home team win
M-1994-08,WC-1994,1994 FIFA Men's World Cup,men,1994-06-19,group stage,T-11,Cameroon,T-74,Sweden,2,2,0,0,draw
M-1994-09,WC-1994,1994 FIFA Men's World Cup,men,1994-06-20,group stage,T-09,Brazil,T-62,Russia,2,0,0,0,home team win
M-1994-10,WC-1994,1994 FIFA Men's World Cup,men,1994-06-20,group stage,T-48,Netherlands,T-63,Saudi Arabia,2,1,0,0,home team win
M-1994-11,WC-1994,1994 FIFA Men's World Cup,men,1994-06-21,group stage,T-03,Argentina,T-33,Greece,4,0,0,0,home team win
M-1994-12,WC-1994,1994 FIFA Men's World Cup,men,1994-06-21,group stage,T-31,Germany,T-73,Spain,1,1,0,0,draw
M-1994-13,WC-1994,1994 FIFA Men's World Cup,men,1994-06-21,group stage,T-50,Nigeria,T-10,Bulgaria,3,0,0,0,home team win
M-1994-14,WC-1994,1994 FIFA Men's World Cup,men,1994-06-22,group stage,T-61,Romania,T-75,Switzerland,1,4,0,0,away team win
M-1994-15,WC-1994,1994 FIFA Men's World Cup,men,1994-06-22,group stage,T-83,United States,T-16,Colombia,2,1,0,0,home team win
M-1994-16,WC-1994,1994 FIFA Men's World Cup,men,1994-06-23,group stage,T-41,Italy,T-53,Norway,1,0,0,0,home team win
M-1994-17,WC-1994,1994 FIFA Men's World Cup,men,1994-06-23,group stage,T-71,South Korea,T-07,Bolivia,0,0,0,0,draw
M-1994-18,WC-1994,1994 FIFA Men's World Cup,men,1994-06-24,group stage,T-46,Mexico,T-60,Republic of Ireland,2,1,0,0,home team win
M-1994-19,WC-1994,1994 FIFA Men's World Cup,men,1994-06-24,group stage,T-09,Brazil,T-11,Cameroon,3,0,0,0,home team win
M-1994-20,WC-1994,1994 FIFA Men's World Cup,men,1994-06-24,group stage,T-74,Sweden,T-62,Russia,3,1,0,0,home team win
M-1994-21,WC-1994,1994 FIFA Men's World Cup,men,1994-06-25,group stage,T-06,Belgium,T-48,Netherlands,1,0,0,0,home team win
M-1994-22,WC-1994,1994 FIFA Men's World Cup,men,1994-06-25,group stage,T-63,Saudi Arabia,T-47,Morocco,2,1,0,0,home team win
M-1994-23,WC-1994,1994 FIFA Men's World Cup,men,1994-06-25,group stage,T-03,Argentina,T-50,Nigeria,2,1,0,0,home team win
M-1994-24,WC-1994,1994 FIFA Men's World Cup,men,1994-06-26,group stage,T-10,Bulgaria,T-33,Greece,4,0,0,0,home team win
M-1994-25,WC-1994,1994 FIFA Men's World Cup,men,1994-06-26,group stage,T-75,Switzerland,T-16,Colombia,0,2,0,0,away team win
M-1994-26,WC-1994,1994 FIFA Men's World Cup,men,1994-06-26,group stage,T-83,United States,T-61,Romania,0,1,0,0,away team win
M-1994-27,WC-1994,1994 FIFA Men's World Cup,men,1994-06-27,group stage,T-07,Bolivia,T-73,Spain,1,3,0,0,away team win
M-1994-28,WC-1994,1994 FIFA Men's World Cup,men,1994-06-27,group stage,T-31,Germany,T-71,South Korea,3,2,0,0,home team win
M-1994-29,WC-1994,1994 FIFA Men's World Cup,men,1994-06-28,group stage,T-41,Italy,T-46,Mexico,1,1,0,0,draw
M-1994-30,WC-1994,1994 FIFA Men's World Cup,men,1994-06-28,group stage,T-60,Republic of Ireland,T-53,Norway,0,0,0,0,draw
M-1994-31,WC-1994,1994 FIFA Men's World Cup,men,1994-06-28,group stage,T-62,Russia,T-11,Cameroon,6,1,0,0,home team win
M-1994-32,WC-1994,1994 FIFA Men's World Cup,men,1994-06-28,group stage,T-09,Brazil,T-74,Sweden,1,1,0,0,draw
M-1994-33,WC-1994,1994 FIFA Men's World Cup,men,1994-06-29,group stage,T-06,Belgium,T-63,Saudi Arabia,0,1,0,0,away team win
M-1994-34,WC-1994,1994 FIFA Men's World Cup,men,1994-06-29,group stage,T-47,Morocco,T-48,Netherlands,1,2,0,0,away team win
M-1994-35,WC-1994,1994 FIFA Men's World Cup,men,1994-06-30,group stage,T-03,Argentina,T-10,Bulgaria,0,2,0,0,away team win
M-1994-36,WC-1994,1994 FIFA Men's World Cup,men,1994-06-30,group stage,T-33,Greece,T-50,Nigeria,0,2,0,0,away team win
M-1994-37,WC-1994,1994 FIFA Men's World Cup,men,1994-07-02,round of 16,T-31,Germany,T-06,Belgium,3,2,0,0,home team win
M-1994-38,WC-1994,1994 FIFA Men's World Cup,men,1994-07-02,round of 16,T-73,Spain,T-75,Switzerland,3,0,0,0,home team win
M-1994-39,WC-1994,1994 FIFA Men's World Cup,men,1994-07-03,round of 16,T-63,Saudi Arabia,T-74,Sweden,1,3,0,0,away team win
M-1994-40,WC-1994,1994 FIFA Men's World Cup,men,1994-07-03,round of 16,T-61,Romania,T-03,Argentina,3,2,0,0,home team win
M-1994-41,WC-1994,1994 FIFA Men's World Cup,men,1994-07-04,round of 16,T-48,Netherlands,T-60,Republic of Ireland,2,0,0,0,home team win
M-1994-42,WC-1994,1994 FIFA Men's World Cup,men,1994-07-04,round of 16,T-09,Brazil,T-83,United States,1,0,0,0,home team win
M-1994-43,WC-1994,1994 FIFA Men's World Cup,men,1994-07-05,round of 16,T-50,Nigeria,T-41,Italy,1,2,1,0,away team win
M-1994-44,WC-1994,1994 FIFA Men's World Cup,men,1994-07-05,round of 16,T-46,Mexico,T-10,Bulgaria,1,1,1,1,away team win
M-1994-45,WC-1994,1994 FIFA Men's World Cup,men,1994-07-09,quarter-finals,T-41,Italy,T-73,Spain,2,1,0,0,home team win
M-1994-46,WC-1994,1994 FIFA Men's World Cup,men,1994-07-09,quarter-finals,T-48,Netherlands,T-09,Brazil,2,3,0,0,away team win
M-1994-47,WC-1994,1994 FIFA Men's World Cup,men,1994-07-10,quarter-finals,T-10,Bulgaria,T-31,Germany,2,1,0,0,home team win
M-1994-48,WC-1994,1994 FIFA Men's World Cup,men,1994-07-10,quarter-finals,T-61,Romania,T-74,Sweden,2,2,1,1,away team win
M-1994-49,WC-1994,1994 FIFA Men's World Cup,men,1994-07-13,semi-finals,T-10,Bulgaria,T-41,Italy,1,2,0,0,away team win
M-1994-50,WC-1994,1994 FIFA Men's World Cup,men,1994-07-13,semi-finals,T-74,Sweden,T-09,Brazil,0,1,0,0,away team win
M-1994-51,WC-1994,1994 FIFA Men's World Cup,men,1994-07-16,third-place match,T-74,Sweden,T-10,Bulgaria,4,0,0,0,home team win
M-1994-52,WC-1994,1994 FIFA Men's World Cup,men,1994-07-17,final,T-09,Brazil,T-41,Italy,0,0,1,1,home team win
M-1995-01,WC-1995,1995 FIFA Women's World Cup,women,1995-06-05,group stage,T-31,Germany,T-44,Japan,1,0,0,0,home team win
M-1995-02,WC-1995,1995 FIFA Women's World Cup,women,1995-06-05,group stage,T-74,Sweden,T-09,Brazil,0,1,0,0,away team win
M-1995-03,WC-1995,1995 FIFA Women's World Cup,women,1995-06-06,group stage,T-28,England,T-12,Canada,3,2,0,0,home team win
M-1995-04,WC-1995,1995 FIFA Women's World Cup,women,1995-06-06,group stage,T-53,Norway,T-50,Nigeria,8,0,0,0,home team win
M-1995-05,WC-1995,1995 FIFA Women's World Cup,women,1995-06-06,group stage,T-22,Denmark,T-04,Australia,5,0,0,0,home team win
M-1995-06,WC-1995,1995 FIFA Women's World Cup,women,1995-06-06,group stage,T-83,United States,T-14,China,3,3,0,0,draw
M-1995-07,WC-1995,1995 FIFA Women's World Cup,women,1995-06-07,group stage,T-09,Brazil,T-44,Japan,1,2,0,0,away team win
M-1995-08,WC-1995,1995 FIFA Women's World Cup,women,1995-06-07,group stage,T-74,Sweden,T-31,Germany,3,2,0,0,home team win
M-1995-09,WC-1995,1995 FIFA Women's World Cup,women,1995-06-08,group stage,T-50,Nigeria,T-12,Canada,3,3,0,0,draw
M-1995-10,WC-1995,1995 FIFA Women's World Cup,women,1995-06-08,group stage,T-53,Norway,T-28,England,2,0,0,0,home team win
M-1995-11,WC-1995,1995 FIFA Women's World Cup,women,1995-06-08,group stage,T-14,China,T-04,Australia,4,2,0,0,home team win
M-1995-12,WC-1995,1995 FIFA Women's World Cup,women,1995-06-08,group stage,T-83,United States,T-22,Denmark,2,0,0,0,home team win
M-1995-13,WC-1995,1995 FIFA Women's World Cup,women,1995-06-09,group stage,T-09,Brazil,T-31,Germany,1,6,0,0,away team win
M-1995-14,WC-1995,1995 FIFA Women's World Cup,women,1995-06-09,group stage,T-74,Sweden,T-44,Japan,2,0,0,0,home team win
M-1995-15,WC-1995,1995 FIFA Women's World Cup,women,1995-06-10,group stage,T-50,Nigeria,T-28,England,2,3,0,0,away team win
M-1995-16,WC-1995,1995 FIFA Women's World Cup,women,1995-06-10,group stage,T-53,Norway,T-12,Canada,7,0,0,0,home team win
M-1995-17,WC-1995,1995 FIFA Women's World Cup,women,1995-06-10,group stage,T-14,China,T-22,Denmark,3,1,0,0,home team win
M-1995-18,WC-1995,1995 FIFA Women's World Cup,women,1995-06-10,group stage,T-83,United States,T-04,Australia,4,1,0,0,home team win
M-1995-19,WC-1995,1995 FIFA Women's World Cup,women,1995-06-13,quarter-final,T-44,Japan,T-83,United States,0,4,0,0,away team win
M-1995-20,WC-1995,1995 FIFA Women's World Cup,women,1995-06-13,quarter-final,T-53,Norway,T-22,Denmark,3,1,0,0,home team win
M-1995-21,WC-1995,1995 FIFA Women's World Cup,women,1995-06-13,quarter-final,T-31,Germany,T-28,England,3,0,0,0,home team win
M-1995-22,WC-1995,1995 FIFA Women's World Cup,women,1995-06-13,quarter-final,T-74,Sweden,T-14,China,1,1,1,1,away team win
M-1995-23,WC-1995,1995 FIFA Women's World Cup,women,1995-06-15,semi-final,T-83,United States,T-53,Norway,0,1,0,0,away team win
M-1995-24,WC-1995,1995 FIFA Women's World Cup,women,1995-06-15,semi-final,T-31,Germany,T-14,China,1,0,0,0,home team win
M-1995-25,WC-1995,1995 FIFA Women's World Cup,women,1995-06-17,third-place match,T-14,China,T-83,United States,0,2,0,0,away team win
M-1995-26,WC-1995,1995 FIFA Women's World Cup,women,1995-06-18,final,T-31,Germany,T-53,Norway,0,2,0,0,away team win
M-1998-01,WC-1998,1998 FIFA Men's World Cup,men,1998-06-10,group stage,T-09,Brazil,T-64,Scotland,2,1,0,0,home team win
M-1998-02,WC-1998,1998 FIFA Men's World Cup,men,1998-06-10,group stage,T-47,Morocco,T-53,Norway,2,2,0,0,draw
M-1998-03,WC-1998,1998 FIFA Men's World Cup,men,1998-06-11,group stage,T-41,Italy,T-13,Chile,2,2,0,0,draw
M-1998-04,WC-1998,1998 FIFA Men's World Cup,men,1998-06-11,group stage,T-11,Cameroon,T-05,Austria,1,1,0,0,draw
M-1998-05,WC-1998,1998 FIFA Men's World Cup,men,1998-06-12,group stage,T-55,Paraguay,T-10,Bulgaria,0,0,0,0,draw
M-1998-06,WC-1998,1998 FIFA Men's World Cup,men,1998-06-12,group stage,T-63,Saudi Arabia,T-22,Denmark,0,1,0,0,away team win
M-1998-07,WC-1998,1998 FIFA Men's World Cup,men,1998-06-12,group stage,T-30,France,T-70,South Africa,3,0,0,0,home team win
M-1998-08,WC-1998,1998 FIFA Men's World Cup,men,1998-06-13,group stage,T-73,Spain,T-50,Nigeria,2,3,0,0,away team win
M-1998-09,WC-1998,1998 FIFA Men's World Cup,men,1998-06-13,group stage,T-71,South Korea,T-46,Mexico,1,3,0,0,away team win
M-1998-10,WC-1998,1998 FIFA Men's World Cup,men,1998-06-13,group stage,T-48,Netherlands,T-06,Belgium,0,0,0,0,draw
M-1998-11,WC-1998,1998 FIFA Men's World Cup,men,1998-06-14,group stage,T-03,Argentina,T-44,Japan,1,0,0,0,home team win
M-1998-12,WC-1998,1998 FIFA Men's World Cup,men,1998-06-14,group stage,T-87,Yugoslavia,T-38,Iran,1,0,0,0,home team win
M-1998-13,WC-1998,1998 FIFA Men's World Cup,men,1998-06-14,group stage,T-43,Jamaica,T-18,Croatia,1,3,0,0,away team win
M-1998-14,WC-1998,1998 FIFA Men's World Cup,men,1998-06-15,group stage,T-28,England,T-79,Tunisia,2,0,0,0,home team win
M-1998-15,WC-1998,1998 FIFA Men's World Cup,men,1998-06-15,group stage,T-61,Romania,T-16,Colombia,1,0,0,0,home team win
M-1998-16,WC-1998,1998 FIFA Men's World Cup,men,1998-06-15,group stage,T-31,Germany,T-83,United States,2,0,0,0,home team win
M-1998-17,WC-1998,1998 FIFA Men's World Cup,men,1998-06-16,group stage,T-64,Scotland,T-53,Norway,1,1,0,0,draw
